market,date,rainfall_mm
nakasero,2022-06-30,28.8
kansanga,2020-01-01,3.1
kansanga,2020-01-02,6.2
kansanga,2020-01-03,9.3
kansanga,2020-01-04,12.4
kansanga,2020-01-05,15.5
kansanga,2020-01-06,18.6
kansanga,2020-01-07,21.7
kansanga,2020-01-08,24.8
kansanga,2020-01-09,27.9
kansanga,2020-01-10,31.0
kansanga,2020-01-11,34.1
kansanga,2020-01-12,37.2
kansanga,2020-01-13,3.1
kansanga,2020-01-14,6.2
kansanga,2020-01-15,9.3
kansanga,2020-01-16,12.4
kansanga,2020-01-17,15.5
kansanga,2020-01-18,18.6
kansanga,2020-01-19,21.7
kansanga,2020-01-20,24.8
kansanga,2020-01-21,27.9
kansanga,2020-01-22,31.0
kansanga,2020-01-23,34.1
kansanga,2020-01-24,37.2
kansanga,2020-01-25,3.1
kansanga,2020-01-26,6.2
kansanga,2020-01-27,9.3
kansanga,2020-01-28,12.4
kansanga,2020-01-29,15.5
kansanga,2020-01-30,18.6
kansanga,2020-01-31,21.7
kansanga,2020-02-01,24.8
kansanga,2020-02-02,27.9
kansanga,2020-02-03,31.0
kansanga,2020-02-04,34.1
kansanga,2020-02-05,37.2
kansanga,2020-02-06,3.1
kansanga,2020-02-07,6.2
kansanga,2020-02-08,9.3
kansanga,2020-02-09,12.4
kansanga,2020-02-10,15.5
kansanga,2020-02-11,18.6
kansanga,2020-02-12,21.7
kansanga,2020-02-13,24.8
kansanga,2020-02-14,27.9
kansanga,2020-02-15,31.0
kansanga,2020-02-16,34.1
kansanga,2020-02-17,37.2
kansanga,2020-02-18,3.1
kansanga,2020-02-19,6.2
kansanga,2020-02-20,9.3
kansanga,2020-02-21,12.4
kansanga,2020-02-22,15.5
kansanga,2020-02-23,18.6
kansanga,2020-02-24,21.7
kansanga,2020-02-25,24.8
kansanga,2020-02-26,27.9
kansanga,2020-02-27,31.0
kansanga,2020-02-28,34.1
kansanga,2020-02-29,37.2
kansanga,2020-03-01,3.1
kansanga,2020-03-02,6.2
kansanga,2020-03-03,9.3
kansanga,2020-03-04,12.4
kansanga,2020-03-05,15.5
kansanga,2020-03-06,18.6
kansanga,2020-03-07,21.7
kansanga,2020-03-08,24.8
kansanga,2020-03-09,27.9
kansanga,2020-03-10,31.0
kansanga,2020-03-11,34.1
kansanga,2020-03-12,37.2
kansanga,2020-03-13,3.1
kansanga,2020-03-14,6.2
kansanga,2020-03-15,9.3
kansanga,2020-03-16,12.4
kansanga,2020-03-17,15.5
kansanga,2020-03-18,18.6
kansanga,2020-03-19,21.7
kansanga,2020-03-20,24.8
kansanga,2020-03-21,27.9
kansanga,2020-03-22,31.0
kansanga,2020-03-23,34.1
kansanga,2020-03-24,37.2
kansanga,2020-03-25,3.1
kansanga,2020-03-26,6.2
kansanga,2020-03-27,9.3
kansanga,2020-03-28,12.4
kansanga,2020-03-29,15.5
kansanga,2020-03-30,18.6
kansanga,2020-03-31,21.7
kansanga,2020-04-01,24.8
kansanga,2020-04-02,27.9
kansanga,2020-04-03,31.0
kansanga,2020-04-04,34.1
kansanga,2020-04-05,37.2
kansanga,2020-04-06,3.1
kansanga,2020-04-07,6.2
kansanga,2020-04-08,9.3
kansanga,2020-04-09,12.4
kansanga,2020-04-10,15.5
kansanga,2020-04-11,18.6
kansanga,2020-04-12,21.7
kansanga,2020-04-13,24.8
kansanga,2020-04-14,27.9
kansanga,2020-04-15,31.0
kansanga,2020-04-16,34.1
kansanga,2020-04-17,37.2
kansanga,2020-04-18,3.1
kansanga,2020-04-19,6.2
kansanga,2020-04-20,9.3
kansanga,2020-04-21,12.4
kansanga,2020-04-22,15.5
kansanga,2020-04-23,18.6
kansanga,2020-04-24,21.7
kansanga,2020-04-25,24.8
kansanga,2020-04-26,27.9
kansanga,2020-04-27,31.0
kansanga,2020-04-28,34.1
kansanga,2020-04-29,37.2
kansanga,2020-04-30,3.1
kansanga,2020-05-01,6.2
kansanga,2020-05-02,9.3
kansanga,2020-05-03,12.4
kansanga,2020-05-04,15.5
kansanga,2020-05-05,18.6
kansanga,2020-05-06,21.7
kansanga,2020-05-07,24.8
kansanga,2020-05-08,27.9
kansanga,2020-05-09,31.0
kansanga,2020-05-10,34.1
kansanga,2020-05-11,37.2
kansanga,2020-05-12,3.1
kansanga,2020-05-13,6.2
kansanga,2020-05-14,9.3
kansanga,2020-05-15,12.4
kansanga,2020-05-16,15.5
kansanga,2020-05-17,18.6
kansanga,2020-05-18,21.7
kansanga,2020-05-19,24.8
kansanga,2020-05-20,27.9
kansanga,2020-05-21,31.0
kansanga,2020-05-22,34.1
kansanga,2020-05-23,37.2
kansanga,2020-05-24,3.1
kansanga,2020-05-25,6.2
kansanga,2020-05-26,9.3
kansanga,2020-05-27,12.4
kansanga,2020-05-28,15.5
kansanga,2020-05-29,18.6
kansanga,2020-05-30,21.7
kansanga,2020-05-31,24.8
kansanga,2020-06-01,27.9
kansanga,2020-06-02,31.0
kansanga,2020-06-03,34.1
kansanga,2020-06-04,37.2
kansanga,2020-06-05,3.1
kansanga,2020-06-06,6.2
kansanga,2020-06-07,9.3
kansanga,2020-06-08,12.4
kansanga,2020-06-09,15.5
kansanga,2020-06-10,18.6
kansanga,2020-06-11,21.7
kansanga,2020-06-12,24.8
kansanga,2020-06-13,27.9
kansanga,2020-06-14,31.0
kansanga,2020-06-15,34.1
kansanga,2020-06-16,37.2
kansanga,2020-06-17,3.1
kansanga,2020-06-18,6.2
kansanga,2020-06-19,9.3
kansanga,2020-06-20,12.4
kansanga,2020-06-21,15.5
kansanga,2020-06-22,18.6
kansanga,2020-06-23,21.7
kansanga,2020-06-24,24.8
kansanga,2020-06-25,27.9
kansanga,2020-06-26,31.0
kansanga,2020-06-27,34.1
kansanga,2020-06-28,37.2
kansanga,2020-06-29,3.1
kansanga,2020-06-30,6.2
kansanga,2020-07-01,9.3
kansanga,2020-07-02,12.4
kansanga,2020-07-03,15.5
kansanga,2020-07-04,18.6
kansanga,2020-07-05,21.7
kansanga,2020-07-06,24.8
kansanga,2020-07-07,27.9
kansanga,2020-07-08,31.0
kansanga,2020-07-09,34.1
kansanga,2020-07-10,37.2
kansanga,2020-07-11,3.1
kansanga,2020-07-12,6.2
kansanga,2020-07-13,9.3
kansanga,2020-07-14,12.4
kansanga,2020-07-15,15.5
kansanga,2020-07-16,18.6
kansanga,2020-07-17,21.7
kansanga,2020-07-18,24.8
kansanga,2020-07-19,27.9
kansanga,2020-07-20,31.0
kansanga,2020-07-21,34.1
kansanga,2020-07-22,37.2
kansanga,2020-07-23,3.1
kansanga,2020-07-24,6.2
kansanga,2020-07-25,9.3
kansanga,2020-07-26,12.4
kansanga,2020-07-27,15.5
kansanga,2020-07-28,18.6
kansanga,2020-07-29,21.7
kansanga,2020-07-30,24.8
kansanga,2020-07-31,27.9
kansanga,2020-08-01,31.0
kansanga,2020-08-02,34.1
kansanga,2020-08-03,37.2
kansanga,2020-08-04,3.1
kansanga,2020-08-05,6.2
kansanga,2020-08-06,9.3
kansanga,2020-08-07,12.4
kansanga,2020-08-08,15.5
kansanga,2020-08-09,18.6
kansanga,2020-08-10,21.7
kansanga,2020-08-11,24.8
kansanga,2020-08-12,27.9
kansanga,2020-08-13,31.0
kansanga,2020-08-14,34.1
kansanga,2020-08-15,37.2
kansanga,2020-08-16,3.1
kansanga,2020-08-17,6.2
kansanga,2020-08-18,9.3
kansanga,2020-08-19,12.4
kansanga,2020-08-20,15.5
kansanga,2020-08-21,18.6
kansanga,2020-08-22,21.7
kansanga,2020-08-23,24.8
kansanga,2020-08-24,27.9
kansanga,2020-08-25,31.0
kansanga,2020-08-26,34.1
kansanga,2020-08-27,37.2
kansanga,2020-08-28,3.1
kansanga,2020-08-29,6.2
kansanga,2020-08-30,9.3
kansanga,2020-08-31,12.4
kansanga,2020-09-01,15.5
kansanga,2020-09-02,18.6
kansanga,2020-09-03,21.7
kansanga,2020-09-04,24.8
kansanga,2020-09-05,27.9
kansanga,2020-09-06,31.0
kansanga,2020-09-07,34.1
kansanga,2020-09-08,37.2
kansanga,2020-09-09,3.1
kansanga,2020-09-10,6.2
kansanga,2020-09-11,9.3
kansanga,2020-09-12,12.4
kansanga,2020-09-13,15.5
kansanga,2020-09-14,18.6
kansanga,2020-09-15,21.7
kansanga,2020-09-16,24.8
kansanga,2020-09-17,27.9
kansanga,2020-09-18,31.0
kansanga,2020-09-19,34.1
kansanga,2020-09-20,37.2
kansanga,2020-09-21,3.1
kansanga,2020-09-22,6.2
kansanga,2020-09-23,9.3
kansanga,2020-09-24,12.4
kansanga,2020-09-25,15.5
kansanga,2020-09-26,18.6
kansanga,2020-09-27,21.7
kansanga,2020-09-28,24.8
kansanga,2020-09-29,27.9
kansanga,2020-09-30,31.0
kansanga,2020-10-01,34.1
kansanga,2020-10-02,37.2
kansanga,2020-10-03,3.1
kansanga,2020-10-04,6.2
kansanga,2020-10-05,9.3
kansanga,2020-10-06,12.4
kansanga,2020-10-07,15.5
kansanga,2020-10-08,18.6
kansanga,2020-10-09,21.7
kansanga,2020-10-10,24.8
kansanga,2020-10-11,27.9
kansanga,2020-10-12,31.0
kansanga,2020-10-13,34.1
kansanga,2020-10-14,37.2
kansanga,2020-10-15,3.1
kansanga,2020-10-16,6.2
kansanga,2020-10-17,9.3
kansanga,2020-10-18,12.4
kansanga,2020-10-19,15.5
kansanga,2020-10-20,18.6
kansanga,2020-10-21,21.7
kansanga,2020-10-22,24.8
kansanga,2020-10-23,27.9
kansanga,2020-10-24,31.0
kansanga,2020-10-25,34.1
kansanga,2020-10-26,37.2
kansanga,2020-10-27,3.1
kansanga,2020-10-28,6.2
kansanga,2020-10-29,9.3
kansanga,2020-10-30,12.4
kansanga,2020-10-31,15.5
kansanga,2020-11-01,18.6
kansanga,2020-11-02,21.7
kansanga,2020-11-03,24.8
kansanga,2020-11-04,27.9
kansanga,2020-11-05,31.0
kansanga,2020-11-06,34.1
kansanga,2020-11-07,37.2
kansanga,2020-11-08,3.1
kansanga,2020-11-09,6.2
kansanga,2020-11-10,9.3
kansanga,2020-11-11,12.4
kansanga,2020-11-12,15.5
kansanga,2020-11-13,18.6
kansanga,2020-11-14,21.7
kansanga,2020-11-15,24.8
kansanga,2020-11-16,27.9
kansanga,2020-11-17,31.0
kansanga,2020-11-18,34.1
kansanga,2020-11-19,37.2
kansanga,2020-11-20,3.1
kansanga,2020-11-21,6.2
kansanga,2020-11-22,9.3
kansanga,2020-11-23,12.4
kansanga,2020-11-24,15.5
kansanga,2020-11-25,18.6
kansanga,2020-11-26,21.7
kansanga,2020-11-27,24.8
kansanga,2020-11-28,27.9
kansanga,2020-11-29,31.0
kansanga,2020-11-30,34.1
kansanga,2020-12-01,37.2
kansanga,2020-12-02,3.1
kansanga,2020-12-03,6.2
kansanga,2020-12-04,9.3
kansanga,2020-12-05,12.4
kansanga,2020-12-06,15.5
kansanga,2020-12-07,18.6
kansanga,2020-12-08,21.7
kansanga,2020-12-09,24.8
kansanga,2020-12-10,27.9
kansanga,2020-12-11,31.0
kansanga,2020-12-12,34.1
kansanga,2020-12-13,37.2
kansanga,2020-12-14,3.1
kansanga,2020-12-15,6.2
kansanga,2020-12-16,9.3
kansanga,2020-12-17,12.4
kansanga,2020-12-18,15.5
kansanga,2020-12-19,18.6
kansanga,2020-12-20,21.7
kansanga,2020-12-21,24.8
kansanga,2020-12-22,27.9
kansanga,2020-12-23,31.0
kansanga,2020-12-24,34.1
kansanga,2020-12-25,37.2
kansanga,2020-12-26,3.1
kansanga,2020-12-27,6.2
kansanga,2020-12-28,9.3
kansanga,2020-12-29,12.4
kansanga,2020-12-30,15.5
kansanga,2020-12-31,18.6
kansanga,2021-01-01,21.7
kansanga,2021-01-02,24.8
kansanga,2021-01-03,27.9
kansanga,2021-01-04,31.0
kansanga,2021-01-05,34.1
kansanga,2021-01-06,37.2
kansanga,2021-01-07,3.1
kansanga,2021-01-08,6.2
kansanga,2021-01-09,9.3
kansanga,2021-01-10,12.4
kansanga,2021-01-11,15.5
kansanga,2021-01-12,18.6
kansanga,2021-01-13,21.7
kansanga,2021-01-14,24.8
kansanga,2021-01-15,27.9
kansanga,2021-01-16,31.0
kansanga,2021-01-17,34.1
kansanga,2021-01-18,37.2
kansanga,2021-01-19,3.1
kansanga,2021-01-20,6.2
kansanga,2021-01-21,9.3
kansanga,2021-01-22,12.4
kansanga,2021-01-23,15.5
kansanga,2021-01-24,18.6
kansanga,2021-01-25,21.7
kansanga,2021-01-26,24.8
kansanga,2021-01-27,27.9
kansanga,2021-01-28,31.0
kansanga,2021-01-29,34.1
kansanga,2021-01-30,37.2
kansanga,2021-01-31,3.1
kansanga,2021-02-01,6.2
kansanga,2021-02-02,9.3
kansanga,2021-02-03,12.4
kansanga,2021-02-04,15.5
kansanga,2021-02-05,18.6
kansanga,2021-02-06,21.7
kansanga,2021-02-07,24.8
kansanga,2021-02-08,27.9
kansanga,2021-02-09,31.0
kansanga,2021-02-10,34.1
kansanga,2021-02-11,37.2
kansanga,2021-02-12,3.1
kansanga,2021-02-13,6.2
kansanga,2021-02-14,9.3
kansanga,2021-02-15,12.4
kansanga,2021-02-16,15.5
kansanga,2021-02-17,18.6
kansanga,2021-02-18,21.7
kansanga,2021-02-19,24.8
kansanga,2021-02-20,27.9
kansanga,2021-02-21,31.0
kansanga,2021-02-22,34.1
kansanga,2021-02-23,37.2
kansanga,2021-02-24,3.1
kansanga,2021-02-25,6.2
kansanga,2021-02-26,9.3
kansanga,2021-02-27,12.4
kansanga,2021-02-28,15.5
kansanga,2021-03-01,18.6
kansanga,2021-03-02,21.7
kansanga,2021-03-03,24.8
kansanga,2021-03-04,27.9
kansanga,2021-03-05,31.0
kansanga,2021-03-06,34.1
kansanga,2021-03-07,37.2
kansanga,2021-03-08,3.1
kansanga,2021-03-09,6.2
kansanga,2021-03-10,9.3
kansanga,2021-03-11,12.4
kansanga,2021-03-12,15.5
kansanga,2021-03-13,18.6
kansanga,2021-03-14,21.7
kansanga,2021-03-15,24.8
kansanga,2021-03-16,27.9
kansanga,2021-03-17,31.0
kansanga,2021-03-18,34.1
kansanga,2021-03-19,37.2
kansanga,2021-03-20,3.1
kansanga,2021-03-21,6.2
kansanga,2021-03-22,9.3
kansanga,2021-03-23,12.4
kansanga,2021-03-24,15.5
kansanga,2021-03-25,18.6
kansanga,2021-03-26,21.7
kansanga,2021-03-27,24.8
kansanga,2021-03-28,27.9
kansanga,2021-03-29,31.0
kansanga,2021-03-30,34.1
kansanga,2021-03-31,37.2
kansanga,2021-04-01,3.1
kansanga,2021-04-02,6.2
kansanga,2021-04-03,9.3
kansanga,2021-04-04,12.4
kansanga,2021-04-05,15.5
kansanga,2021-04-06,18.6
kansanga,2021-04-07,21.7
kansanga,2021-04-08,24.8
kansanga,2021-04-09,27.9
kansanga,2021-04-10,31.0
kansanga,2021-04-11,34.1
kansanga,2021-04-12,37.2
kansanga,2021-04-13,3.1
kansanga,2021-04-14,6.2
kansanga,2021-04-15,9.3
kansanga,2021-04-16,12.4
kansanga,2021-04-17,15.5
kansanga,2021-04-18,18.6
kansanga,2021-04-19,21.7
kansanga,2021-04-20,24.8
kansanga,2021-04-21,27.9
kansanga,2021-04-22,31.0
kansanga,2021-04-23,34.1
kansanga,2021-04-24,37.2
kansanga,2021-04-25,3.1
kansanga,2021-04-26,6.2
kansanga,2021-04-27,9.3
kansanga,2021-04-28,12.4
kansanga,2021-04-29,15.5
kansanga,2021-04-30,18.6
kansanga,2021-05-01,21.7
kansanga,2021-05-02,24.8
kansanga,2021-05-03,27.9
kansanga,2021-05-04,31.0
kansanga,2021-05-05,34.1
kansanga,2021-05-06,37.2
kansanga,2021-05-07,3.1
kansanga,2021-05-08,6.2
kansanga,2021-05-09,9.3
kansanga,2021-05-10,12.4
kansanga,2021-05-11,15.5
kansanga,2021-05-12,18.6
kansanga,2021-05-13,21.7
kansanga,2021-05-14,24.8
kansanga,2021-05-15,27.9
kansanga,2021-05-16,31.0
kansanga,2021-05-17,34.1
kansanga,2021-05-18,37.2
kansanga,2021-05-19,3.1
kansanga,2021-05-20,6.2
kansanga,2021-05-21,9.3
kansanga,2021-05-22,12.4
kansanga,2021-05-23,15.5
kansanga,2021-05-24,18.6
kansanga,2021-05-25,21.7
kansanga,2021-05-26,24.8
kansanga,2021-05-27,27.9
kansanga,2021-05-28,31.0
kansanga,2021-05-29,34.1
kansanga,2021-05-30,37.2
kansanga,2021-05-31,3.1
kansanga,2021-06-01,6.2
kansanga,2021-06-02,9.3
kansanga,2021-06-03,12.4
kansanga,2021-06-04,15.5
kansanga,2021-06-05,18.6
kansanga,2021-06-06,21.7
kansanga,2021-06-07,24.8
kansanga,2021-06-08,27.9
kansanga,2021-06-09,31.0
kansanga,2021-06-10,34.1
kansanga,2021-06-11,37.2
kansanga,2021-06-12,3.1
kansanga,2021-06-13,6.2
kansanga,2021-06-14,9.3
kansanga,2021-06-15,12.4
kansanga,2021-06-16,15.5
kansanga,2021-06-17,18.6
kansanga,2021-06-18,21.7
kansanga,2021-06-19,24.8
kansanga,2021-06-20,27.9
kansanga,2021-06-21,31.0
kansanga,2021-06-22,34.1
kansanga,2021-06-23,37.2
kansanga,2021-06-24,3.1
kansanga,2021-06-25,6.2
kansanga,2021-06-26,9.3
kansanga,2021-06-27,12.4
kansanga,2021-06-28,15.5
kansanga,2021-06-29,18.6
kansanga,2021-06-30,21.7
kansanga,2021-07-01,24.8
kansanga,2021-07-02,27.9
kansanga,2021-07-03,31.0
kansanga,2021-07-04,34.1
kansanga,2021-07-05,37.2
kansanga,2021-07-06,3.1
kansanga,2021-07-07,6.2
kansanga,2021-07-08,9.3
kansanga,2021-07-09,12.4
kansanga,2021-07-10,15.5
kansanga,2021-07-11,18.6
kansanga,2021-07-12,21.7
kansanga,2021-07-13,24.8
kansanga,2021-07-14,27.9
kansanga,2021-07-15,31.0
kansanga,2021-07-16,34.1
kansanga,2021-07-17,37.2
kansanga,2021-07-18,3.1
kansanga,2021-07-19,6.2
kansanga,2021-07-20,9.3
kansanga,2021-07-21,12.4
kansanga,2021-07-22,15.5
kansanga,2021-07-23,18.6
kansanga,2021-07-24,21.7
kansanga,2021-07-25,24.8
kansanga,2021-07-26,27.9
kansanga,2021-07-27,31.0
kansanga,2021-07-28,34.1
kansanga,2021-07-29,37.2
kansanga,2021-07-30,3.1
kansanga,2021-07-31,6.2
kansanga,2021-08-01,9.3
kansanga,2021-08-02,12.4
kansanga,2021-08-03,15.5
kansanga,2021-08-04,18.6
kansanga,2021-08-05,21.7
kansanga,2021-08-06,24.8
kansanga,2021-08-07,27.9
kansanga,2021-08-08,31.0
kansanga,2021-08-09,34.1
kansanga,2021-08-10,37.2
kansanga,2021-08-11,3.1
kansanga,2021-08-12,6.2
kansanga,2021-08-13,9.3
kansanga,2021-08-14,12.4
kansanga,2021-08-15,15.5
kansanga,2021-08-16,18.6
kansanga,2021-08-17,21.7
kansanga,2021-08-18,24.8
kansanga,2021-08-19,27.9
kansanga,2021-08-20,31.0
kansanga,2021-08-21,34.1
kansanga,2021-08-22,37.2
kansanga,2021-08-23,3.1
kansanga,2021-08-24,6.2
kansanga,2021-08-25,9.3
kansanga,2021-08-26,12.4
kansanga,2021-08-27,15.5
kansanga,2021-08-28,18.6
kansanga,2021-08-29,21.7
kansanga,2021-08-30,24.8
kansanga,2021-08-31,27.9
kansanga,2021-09-01,31.0
kansanga,2021-09-02,34.1
kansanga,2021-09-03,37.2
kansanga,2021-09-04,3.1
kansanga,2021-09-05,6.2
kansanga,2021-09-06,9.3
kansanga,2021-09-07,12.4
kansanga,2021-09-08,15.5
kansanga,2021-09-09,18.6
kansanga,2021-09-10,21.7
kansanga,2021-09-11,24.8
kansanga,2021-09-12,27.9
kansanga,2021-09-13,31.0
kansanga,2021-09-14,34.1
kansanga,2021-09-15,37.2
kansanga,2021-09-16,3.1
kansanga,2021-09-17,6.2
kansanga,2021-09-18,9.3
kansanga,2021-09-19,12.4
kansanga,2021-09-20,15.5
kansanga,2021-09-21,18.6
kansanga,2021-09-22,21.7
kansanga,2021-09-23,24.8
kansanga,2021-09-24,27.9
kansanga,2021-09-25,31.0
kansanga,2021-09-26,34.1
kansanga,2021-09-27,37.2
kansanga,2021-09-28,3.1
kansanga,2021-09-29,6.2
kansanga,2021-09-30,9.3
kansanga,2021-10-01,12.4
kansanga,2021-10-02,15.5
kansanga,2021-10-03,18.6
kansanga,2021-10-04,21.7
kansanga,2021-10-05,24.8
kansanga,2021-10-06,27.9
kansanga,2021-10-07,31.0
kansanga,2021-10-08,34.1
kansanga,2021-10-09,37.2
kansanga,2021-10-10,3.1
kansanga,2021-10-11,6.2
kansanga,2021-10-12,9.3
kansanga,2021-10-13,12.4
kansanga,2021-10-14,15.5
kansanga,2021-10-15,18.6
kansanga,2021-10-16,21.7
kansanga,2021-10-17,24.8
kansanga,2021-10-18,27.9
kansanga,2021-10-19,31.0
kansanga,2021-10-20,34.1
kansanga,2021-10-21,37.2
kansanga,2021-10-22,3.1
kansanga,2021-10-23,6.2
kansanga,2021-10-24,9.3
kansanga,2021-10-25,12.4
kansanga,2021-10-26,15.5
kansanga,2021-10-27,18.6
kansanga,2021-10-28,21.7
kansanga,2021-10-29,24.8
kansanga,2021-10-30,27.9
kansanga,2021-10-31,31.0
kansanga,2021-11-01,34.1
kansanga,2021-11-02,37.2
kansanga,2021-11-03,3.1
kansanga,2021-11-04,6.2
kansanga,2021-11-05,9.3
kansanga,2021-11-06,12.4
kansanga,2021-11-07,15.5
kansanga,2021-11-08,18.6
kansanga,2021-11-09,21.7
kansanga,2021-11-10,24.8
kansanga,2021-11-11,27.9
kansanga,2021-11-12,31.0
kansanga,2021-11-13,34.1
kansanga,2021-11-14,37.2
kansanga,2021-11-15,3.1
kansanga,2021-11-16,6.2
kansanga,2021-11-17,9.3
kansanga,2021-11-18,12.4
kansanga,2021-11-19,15.5
kansanga,2021-11-20,18.6
kansanga,2021-11-21,21.7
kansanga,2021-11-22,24.8
kansanga,2021-11-23,27.9
kansanga,2021-11-24,31.0
kansanga,2021-11-25,34.1
kansanga,2021-11-26,37.2
kansanga,2021-11-27,3.1
kansanga,2021-11-28,6.2
kansanga,2021-11-29,9.3
kansanga,2021-11-30,12.4
kansanga,2021-12-01,15.5
kansanga,2021-12-02,18.6
kansanga,2021-12-03,21.7
kansanga,2021-12-04,24.8
kansanga,2021-12-05,27.9
kansanga,2021-12-06,31.0
kansanga,2021-12-07,34.1
kansanga,2021-12-08,37.2
kansanga,2021-12-09,3.1
kansanga,2021-12-10,6.2
kansanga,2021-12-11,9.3
kansanga,2021-12-12,12.4
kansanga,2021-12-13,15.5
kansanga,2021-12-14,18.6
kansanga,2021-12-15,21.7
kansanga,2021-12-16,24.8
kansanga,2021-12-17,27.9
kansanga,2021-12-18,31.0
kansanga,2021-12-19,34.1
kansanga,2021-12-20,37.2
kansanga,2021-12-21,3.1
kansanga,2021-12-22,6.2
kansanga,2021-12-23,9.3
kansanga,2021-12-24,12.4
kansanga,2021-12-25,15.5
kansanga,2021-12-26,18.6
kansanga,2021-12-27,21.7
kansanga,2021-12-28,24.8
kansanga,2021-12-29,27.9
kansanga,2021-12-30,31.0
kansanga,2021-12-31,34.1
kansanga,2022-01-01,37.2
kansanga,2022-01-02,3.1
kansanga,2022-01-03,6.2
kansanga,2022-01-04,9.3
kansanga,2022-01-05,12.4
kansanga,2022-01-06,15.5
kansanga,2022-01-07,18.6
kansanga,2022-01-08,21.7
kansanga,2022-01-09,24.8
kansanga,2022-01-10,27.9
kansanga,2022-01-11,31.0
kansanga,2022-01-12,34.1
kansanga,2022-01-13,37.2
kansanga,2022-01-14,3.1
kansanga,2022-01-15,6.2
kansanga,2022-01-16,9.3
kansanga,2022-01-17,12.4
kansanga,2022-01-18,15.5
kansanga,2022-01-19,18.6
kansanga,2022-01-20,21.7
kansanga,2022-01-21,24.8
kansanga,2022-01-22,27.9
kansanga,2022-01-23,31.0
kansanga,2022-01-24,34.1
kansanga,2022-01-25,37.2
kansanga,2022-01-26,3.1
kansanga,2022-01-27,6.2
kansanga,2022-01-28,9.3
kansanga,2022-01-29,12.4
kansanga,2022-01-30,15.5
kansanga,2022-01-31,18.6
kansanga,2022-02-01,21.7
kansanga,2022-02-02,24.8
kansanga,2022-02-03,27.9
kansanga,2022-02-04,31.0
kansanga,2022-02-05,34.1
kansanga,2022-02-06,37.2
kansanga,2022-02-07,3.1
kansanga,2022-02-08,6.2
kansanga,2022-02-09,9.3
kansanga,2022-02-10,12.4
kansanga,2022-02-11,15.5
kansanga,2022-02-12,18.6
kansanga,2022-02-13,21.7
kansanga,2022-02-14,24.8
kansanga,2022-02-15,27.9
kansanga,2022-02-16,31.0
kansanga,2022-02-17,34.1
kansanga,2022-02-18,37.2
kansanga,2022-02-19,3.1
kansanga,2022-02-20,6.2
kansanga,2022-02-21,9.3
kansanga,2022-02-22,12.4
kansanga,2022-02-23,15.5
kansanga,2022-02-24,18.6
kansanga,2022-02-25,21.7
kansanga,2022-02-26,24.8
kansanga,2022-02-27,27.9
kansanga,2022-02-28,31.0
kansanga,2022-03-01,34.1
kansanga,2022-03-02,37.2
kansanga,2022-03-03,3.1
kansanga,2022-03-04,6.2
kansanga,2022-03-05,9.3
kansanga,2022-03-06,12.4
kansanga,2022-03-07,15.5
kansanga,2022-03-08,18.6
kansanga,2022-03-09,21.7
kansanga,2022-03-10,24.8
kansanga,2022-03-11,27.9
kansanga,2022-03-12,31.0
kansanga,2022-03-13,34.1
kansanga,2022-03-14,37.2
kansanga,2022-03-15,3.1
kansanga,2022-03-16,6.2
kansanga,2022-03-17,9.3
kansanga,2022-03-18,12.4
kansanga,2022-03-19,15.5
kansanga,2022-03-20,18.6
kansanga,2022-03-21,21.7
kansanga,2022-03-22,24.8
kansanga,2022-03-23,27.9
kansanga,2022-03-24,31.0
kansanga,2022-03-25,34.1
kansanga,2022-03-26,37.2
kansanga,2022-03-27,3.1
kansanga,2022-03-28,6.2
kansanga,2022-03-29,9.3
kansanga,2022-03-30,12.4
kansanga,2022-03-31,15.5
kansanga,2022-04-01,18.6
kansanga,2022-04-02,21.7
kansanga,2022-04-03,24.8
kansanga,2022-04-04,27.9
kansanga,2022-04-05,31.0
kansanga,2022-04-06,34.1
kansanga,2022-04-07,37.2
kansanga,2022-04-08,3.1
kansanga,2022-04-09,6.2
kansanga,2022-04-10,9.3
kansanga,2022-04-11,12.4
kansanga,2022-04-12,15.5
kansanga,2022-04-13,18.6
kansanga,2022-04-14,21.7
kansanga,2022-04-15,24.8
kansanga,2022-04-16,27.9
kansanga,2022-04-17,31.0
kansanga,2022-04-18,34.1
kansanga,2022-04-19,37.2
kansanga,2022-04-20,3.1
kansanga,2022-04-21,6.2
kansanga,2022-04-22,9.3
kansanga,2022-04-23,12.4
kansanga,2022-04-24,15.5
kansanga,2022-04-25,18.6
kansanga,2022-04-26,21.7
kansanga,2022-04-27,24.8
kansanga,2022-04-28,27.9
kansanga,2022-04-29,31.0
kansanga,2022-04-30,34.1
kansanga,2022-05-01,37.2
kansanga,2022-05-02,3.1
kansanga,2022-05-03,6.2
kansanga,2022-05-04,9.3
kansanga,2022-05-05,12.4
kansanga,2022-05-06,15.5
kansanga,2022-05-07,18.6
kansanga,2022-05-08,21.7
kansanga,2022-05-09,24.8
kansanga,2022-05-10,27.9
kansanga,2022-05-11,31.0
kansanga,2022-05-12,34.1
kansanga,2022-05-13,37.2
kansanga,2022-05-14,3.1
kansanga,2022-05-15,6.2
kansanga,2022-05-16,9.3
kansanga,2022-05-17,12.4
kansanga,2022-05-18,15.5
kansanga,2022-05-19,18.6
kansanga,2022-05-20,21.7
kansanga,2022-05-21,24.8
kansanga,2022-05-22,27.9
